title,rank,date,artist,url,region,chart,trend,streams
Not A Love Song,185,2018-04-04,bülow,https://open.spotify.com/track/45iMwUi9OBJlEIsTJ4AStR,Canada,top200,NEW_ENTRY,24563
The Night We Met,186,2018-04-04,Lord Huron,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,Canada,top200,MOVE_UP,24409
Thinking out Loud,187,2018-04-04,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Canada,top200,MOVE_UP,24352
Say Amen (Saturday Night),188,2018-04-04,Panic! At The Disco,https://open.spotify.com/track/4qSsjDGXplb6422X2INvFW,Canada,top200,MOVE_DOWN,24341
"Lose Yourself - From ""8 Mile"" Soundtrack",189,2018-04-04,Eminem,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ,Canada,top200,MOVE_UP,24340
Hope,190,2018-04-04,XXXTENTACION,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,Canada,top200,MOVE_DOWN,24273
Paramedic!,191,2018-04-04,SOB X RBE,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA,Canada,top200,MOVE_UP,24239
Tip Toe (feat. French Montana),192,2018-04-04,Jason Derulo,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,Canada,top200,SAME_POSITION,24144
Die For You,193,2018-04-04,The Weeknd,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,Canada,top200,MOVE_DOWN,24127
All On Me,194,2018-04-04,Devin Dawson,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o,Canada,top200,MOVE_DOWN,24110
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",195,2018-04-04,DJ Khaled,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,Canada,top200,MOVE_DOWN,24066
There's Nothing Holdin' Me Back,196,2018-04-04,Shawn Mendes,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,Canada,top200,MOVE_DOWN,23888
KEKE,197,2018-04-04,"6ix9ine, Fetty Wap, A Boogie Wit da Hoodie",https://open.spotify.com/track/7q1ikCoQLytPP5TTzDy7JK,Canada,top200,MOVE_DOWN,23884
Dance For Me (feat. NAV),198,2018-04-04,Tory Lanez,https://open.spotify.com/track/2MyCT1iCuBUhcO8zbjOyRW,Canada,top200,NEW_ENTRY,23813
Best Part (feat. Daniel Caesar),199,2018-04-04,H.E.R.,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,Canada,top200,MOVE_DOWN,23741
Sober Up,200,2018-04-04,"AJR, Rivers Cuomo",https://open.spotify.com/track/5537GkcZu99NDs1gH9iCOY,Canada,top200,NEW_ENTRY,23672
Shape of You,1,2017-01-13,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Canada,top200,SAME_POSITION,253210
Starboy,2,2017-01-13,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Canada,top200,MOVE_UP,145753
Bad and Boujee (feat. Lil Uzi Vert),3,2017-01-13,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Canada,top200,MOVE_UP,144833
Castle on the Hill,4,2017-01-13,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,Canada,top200,MOVE_DOWN,143442
Fake Love,5,2017-01-13,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Canada,top200,SAME_POSITION,137090
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",6,2017-01-13,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Canada,top200,SAME_POSITION,132926
Paris,7,2017-01-13,The Chainsmokers,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,Canada,top200,NEW_ENTRY,126422
Closer,8,2017-01-13,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Canada,top200,MOVE_DOWN,107580
Say You Won't Let Go,9,2017-01-13,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Canada,top200,MOVE_DOWN,98253
I Feel It Coming,10,2017-01-13,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Canada,top200,SAME_POSITION,95907
Rockabye (feat. Sean Paul & Anne-Marie),11,2017-01-13,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Canada,top200,MOVE_DOWN,95503
Don't Wanna Know,12,2017-01-13,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Canada,top200,MOVE_DOWN,88488
Call On Me - Ryan Riback Extended Remix,13,2017-01-13,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Canada,top200,MOVE_DOWN,86016
Black Beatles,14,2017-01-13,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Canada,top200,SAME_POSITION,83060
Let Me Love You,15,2017-01-13,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Canada,top200,MOVE_DOWN,82194
Bad Things (with Camila Cabello),16,2017-01-13,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Canada,top200,MOVE_DOWN,78948
Just Hold On,17,2017-01-13,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Canada,top200,MOVE_DOWN,74691
Bounce Back,18,2017-01-13,Big Sean,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,Canada,top200,SAME_POSITION,72921
Love Me Now,19,2017-01-13,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Canada,top200,MOVE_DOWN,72439
Caroline,20,2017-01-13,Aminé,https://open.spotify.com/track/5GFDrUTLGJix84sNhjCG0g,Canada,top200,MOVE_DOWN,69293
All Time Low,21,2017-01-13,Jon Bellion,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,Canada,top200,MOVE_DOWN,68605
All We Know,22,2017-01-13,"The Chainsmokers, Phoebe Ryan",https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,Canada,top200,SAME_POSITION,67737
Now and Later,23,2017-01-13,Sage The Gemini,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,Canada,top200,MOVE_DOWN,66830
24K Magic,24,2017-01-13,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Canada,top200,MOVE_DOWN,64707
"How Far I'll Go - From ""Moana""",25,2017-01-13,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Canada,top200,MOVE_DOWN,64167
One Dance,26,2017-01-13,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Canada,top200,MOVE_DOWN,63364
Side To Side,27,2017-01-13,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Canada,top200,MOVE_DOWN,62376
Party Monster,28,2017-01-13,The Weeknd,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,Canada,top200,MOVE_UP,61108
Mercy,29,2017-01-13,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Canada,top200,MOVE_DOWN,60681
Cold Water (feat. Justin Bieber & MØ),30,2017-01-13,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Canada,top200,MOVE_DOWN,59703
In the Name of Love,31,2017-01-13,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Canada,top200,SAME_POSITION,59657
Scars To Your Beautiful,32,2017-01-13,Alessia Cara,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,Canada,top200,MOVE_DOWN,58255
Broccoli (feat. Lil Yachty),33,2017-01-13,Shelley FKA DRAM,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,Canada,top200,MOVE_UP,57995
All Night,34,2017-01-13,"The Vamps, Matoma",https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,Canada,top200,MOVE_DOWN,57587
Starving,35,2017-01-13,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Canada,top200,MOVE_DOWN,56959
The Greatest (feat. Kendrick Lamar),36,2017-01-13,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Canada,top200,MOVE_DOWN,53649
My Way,37,2017-01-13,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Canada,top200,SAME_POSITION,53197
Sunset Lover,38,2017-01-13,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,Canada,top200,MOVE_DOWN,52816
Deja Vu,39,2017-01-13,J. Cole,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,Canada,top200,MOVE_DOWN,51433
Sneakin’,40,2017-01-13,"Drake, 21 Savage",https://open.spotify.com/track/4ckuS4Nj4FZ7i3Def3Br8W,Canada,top200,MOVE_DOWN,50483
X (feat. Future),41,2017-01-13,"21 Savage, Metro Boomin",https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,Canada,top200,MOVE_DOWN,49173
Trust Nobody (feat. Selena Gomez & Tory Lanez),42,2017-01-13,Cashmere Cat,https://open.spotify.com/track/2wDjpPW3HZdA9quPPmZAMu,Canada,top200,MOVE_UP,48309
Sidewalks,43,2017-01-13,"The Weeknd, Kendrick Lamar",https://open.spotify.com/track/4h90qkbnW1Qq6pBhoPvwko,Canada,top200,MOVE_DOWN,47969
Weak,44,2017-01-13,AJR,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,Canada,top200,SAME_POSITION,47625
Chill Bill (feat. J. Davi$ & Spooks),45,2017-01-13,Rob $tone,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,Canada,top200,MOVE_DOWN,46983
Heathens,46,2017-01-13,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Canada,top200,MOVE_DOWN,45789
Lot to Learn,47,2017-01-13,Luke Christopher,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,Canada,top200,MOVE_DOWN,44708
I Would Like,48,2017-01-13,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Canada,top200,SAME_POSITION,44045
Lighthouse - Andrelli Remix,49,2017-01-13,Hearts & Colors,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,Canada,top200,MOVE_DOWN,43972
Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),50,2017-01-13,Vice,https://open.spotify.com/track/40UroIGvsMPLPBYwH8rMNA,Canada,top200,SAME_POSITION,43801
Not Going Home (feat. Gia Koka),51,2017-01-13,"DVBBS, CMC$",https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,Canada,top200,SAME_POSITION,43580
The Mack,52,2017-01-13,"Nevada, Mark Morrison, Fetty Wap",https://open.spotify.com/track/7aV2mflaASUmGhCErm7kBO,Canada,top200,MOVE_DOWN,41877
I Got You,53,2017-01-13,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Canada,top200,SAME_POSITION,39855
Treat You Better,54,2017-01-13,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Canada,top200,MOVE_DOWN,38811
Don't Let Me Down (feat. Daya),55,2017-01-13,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Canada,top200,SAME_POSITION,38523
Six Feet Under,56,2017-01-13,The Weeknd,https://open.spotify.com/track/4mU5iXHeLgbR94siF7p1sY,Canada,top200,MOVE_DOWN,38280
Chantaje (feat. Maluma),57,2017-01-13,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Canada,top200,MOVE_UP,37796
Shed a Light,58,2017-01-13,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Canada,top200,MOVE_DOWN,37381
Light,59,2017-01-13,San Holo,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,Canada,top200,MOVE_UP,37193
pick up the phone,60,2017-01-13,"Young Thug, Travis Scott",https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,Canada,top200,SAME_POSITION,36620
Too Good,61,2017-01-13,"Drake, Rihanna",https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,Canada,top200,MOVE_DOWN,36233
Don't Leave,62,2017-01-13,"Snakehips, MØ",https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,Canada,top200,MOVE_DOWN,35804
OOOUUU,63,2017-01-13,Young M.A,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL,Canada,top200,SAME_POSITION,35761
Setting Fires,64,2017-01-13,"The Chainsmokers, XYLØ",https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s,Canada,top200,MOVE_UP,35301
No Heart,65,2017-01-13,"21 Savage, Metro Boomin",https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,Canada,top200,MOVE_DOWN,35067
Water Under the Bridge,66,2017-01-13,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Canada,top200,MOVE_DOWN,35048
Cake - Challenge Version,67,2017-01-13,"Flo Rida, 99 Percent",https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,Canada,top200,MOVE_DOWN,34951
iSpy (feat. Lil Yachty),68,2017-01-13,KYLE,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,Canada,top200,MOVE_UP,33889
Cheap Thrills,69,2017-01-13,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Canada,top200,MOVE_UP,33510
Make Me (Cry),70,2017-01-13,"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,Canada,top200,MOVE_DOWN,33475
Swang,71,2017-01-13,Rae Sremmurd,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,Canada,top200,MOVE_UP,32396
Reminder,72,2017-01-13,The Weeknd,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,Canada,top200,MOVE_DOWN,32128
Redbone,73,2017-01-13,Childish Gambino,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,Canada,top200,MOVE_DOWN,32111
Controlla,74,2017-01-13,Drake,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,Canada,top200,MOVE_DOWN,32091
Solo Dance,75,2017-01-13,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Canada,top200,MOVE_UP,32019
Panda,76,2017-01-13,Desiigner,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,Canada,top200,MOVE_DOWN,31820
Low Life (feat. The Weeknd),77,2017-01-13,Future,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,Canada,top200,MOVE_DOWN,31377
Taped up Heart (feat. Clara Mae),78,2017-01-13,KREAM,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,Canada,top200,SAME_POSITION,31268
Photograph,79,2017-01-13,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Canada,top200,MOVE_DOWN,31077
Both (feat. Drake),80,2017-01-13,Gucci Mane,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,Canada,top200,MOVE_DOWN,31011
Moves,81,2017-01-13,Big Sean,https://open.spotify.com/track/0Fv5N0cHBsl4bzCbollCAS,Canada,top200,MOVE_DOWN,30462
It's Gotta Be You,82,2017-01-13,Isaiah Firebrace,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,Canada,top200,MOVE_DOWN,30394
Used to This (feat. Drake),83,2017-01-13,Future,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM,Canada,top200,MOVE_DOWN,30196
Litty (feat. Tory Lanez),84,2017-01-13,"Meek Mill, Sound M.O.B.",https://open.spotify.com/track/5J5PXmMdQ2nh1lZOal8KmK,Canada,top200,MOVE_DOWN,30167
Dynamite (feat. Pretty Sister),85,2017-01-13,Nause,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,Canada,top200,MOVE_DOWN,30018
Needed Me,86,2017-01-13,Rihanna,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm,Canada,top200,MOVE_UP,29732
I Took A Pill In Ibiza - Seeb Remix,87,2017-01-13,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Canada,top200,SAME_POSITION,29450
Dangerous,88,2017-01-13,The xx,https://open.spotify.com/track/33B2QbtAj8mbDpwvGTOnBt,Canada,top200,NEW_ENTRY,29115
We Don't Talk Anymore (feat. Selena Gomez),89,2017-01-13,Charlie Puth,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,Canada,top200,MOVE_DOWN,29107
What They Want,90,2017-01-13,Russ,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,Canada,top200,MOVE_DOWN,29033
Immortal,91,2017-01-13,J. Cole,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,Canada,top200,MOVE_DOWN,28828
Lights Out,92,2017-01-13,Virginia To Vegas,https://open.spotify.com/track/07ARBxsDbIdAxLwuRCkGJ4,Canada,top200,MOVE_DOWN,28641
Hear Me Now,93,2017-01-13,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Canada,top200,MOVE_UP,28556
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",94,2017-01-13,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Canada,top200,MOVE_DOWN,28047
By Your Side,95,2017-01-13,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Canada,top200,MOVE_UP,28040
This Town,96,2017-01-13,Niall Horan,https://open.spotify.com/track/5nA67Y0XX9JipZwYxX7Gl7,Canada,top200,MOVE_DOWN,27835
Not Afraid Anymore,97,2017-01-13,Halsey,https://open.spotify.com/track/1uoL9GX45dTnmrWQ7Ii1Ft,Canada,top200,NEW_ENTRY,27833
goosebumps,98,2017-01-13,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,Canada,top200,MOVE_DOWN,27620
Not Nice,99,2017-01-13,PARTYNEXTDOOR,https://open.spotify.com/track/4STaHtfguDMkWbPEo6Fwcx,Canada,top200,MOVE_UP,27401
Love On The Brain,100,2017-01-13,Rihanna,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,Canada,top200,MOVE_DOWN,27253
Capsize,101,2017-01-13,"FRENSHIP, Emily Warren",https://open.spotify.com/track/2XMTqoHHSH0lvuXrvIEdco,Canada,top200,MOVE_UP,27115
Some Kind Of Drug (feat. Marc E. Bassy),102,2017-01-13,G-Eazy,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,Canada,top200,MOVE_UP,26940
No Role Modelz,103,2017-01-13,J. Cole,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,Canada,top200,MOVE_DOWN,26837
"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",104,2017-01-13,Lil Wayne,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,Canada,top200,MOVE_DOWN,26303
Light It Up (feat. Nyla & Fuse ODG) - Remix,105,2017-01-13,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Canada,top200,MOVE_UP,25898
Die For You,106,2017-01-13,The Weeknd,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,Canada,top200,MOVE_DOWN,25699
Work from Home (feat. Ty Dolla $ign),107,2017-01-13,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Canada,top200,MOVE_DOWN,25671
Neighbors,108,2017-01-13,J. Cole,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,Canada,top200,MOVE_DOWN,25468
Thinking out Loud,109,2017-01-13,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Canada,top200,MOVE_DOWN,25384
Who Do You Love,110,2017-01-13,Marianas Trench,https://open.spotify.com/track/5KAgd2yW7tktrKDsJhO9Fr,Canada,top200,MOVE_DOWN,25334
This Is What You Came For (feat. Rihanna),111,2017-01-13,Calvin Harris,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,Canada,top200,MOVE_DOWN,25131
You Was Right,112,2017-01-13,Lil Uzi Vert,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,Canada,top200,MOVE_DOWN,25126
Tiimmy Turner,113,2017-01-13,Desiigner,https://open.spotify.com/track/3NJG6vMH1ZsectZkocMEm0,Canada,top200,MOVE_UP,25009
All I Know,114,2017-01-13,"The Weeknd, Future",https://open.spotify.com/track/0NWqNXBJTpXbkI5rPWNy3p,Canada,top200,MOVE_DOWN,24968
Still Here,115,2017-01-13,Drake,https://open.spotify.com/track/433P7tDcIAi6NLnf4Sh6tI,Canada,top200,MOVE_DOWN,24822
Juju on That Beat (TZ Anthem),116,2017-01-13,"Zay Hilfigerrr, Zayion McCall",https://open.spotify.com/track/1lItf5ZXJc1by9SbPeljFd,Canada,top200,SAME_POSITION,24820
Oh Lord,117,2017-01-13,MiC LOWRY,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,Canada,top200,MOVE_UP,24191
Jumpman,118,2017-01-13,"Drake, Future",https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,Canada,top200,SAME_POSITION,23967
Say Something Loving,119,2017-01-13,The xx,https://open.spotify.com/track/728zbo72kOoYdGR3AhNsyF,Canada,top200,NEW_ENTRY,23937
Work,120,2017-01-13,"Rihanna, Drake",https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,Canada,top200,MOVE_UP,23742
"i hate u, i love u (feat. olivia o'brien)",121,2017-01-13,gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,Canada,top200,MOVE_DOWN,23721
Money Longer,122,2017-01-13,Lil Uzi Vert,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,Canada,top200,MOVE_UP,23611
True Colors,123,2017-01-13,The Weeknd,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU,Canada,top200,MOVE_DOWN,23560
Come and See Me (feat. Drake),124,2017-01-13,PARTYNEXTDOOR,https://open.spotify.com/track/1wZqJM5FGDEl3FjHDxDyQd,Canada,top200,MOVE_DOWN,23315
Rockin’,125,2017-01-13,The Weeknd,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,Canada,top200,MOVE_DOWN,23190
No Problem (feat. Lil Wayne & 2 Chainz),126,2017-01-13,Chance the Rapper,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,Canada,top200,MOVE_UP,22874
Secrets,127,2017-01-13,The Weeknd,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p,Canada,top200,MOVE_DOWN,22836
in my miNd,128,2017-01-13,Maty Noyes,https://open.spotify.com/track/0F1Rc18rZcJOALxIIQPTYd,Canada,top200,MOVE_DOWN,22783
"Castro (feat. Kanye West, Big Sean, Quavo & 2 Chainz)",129,2017-01-13,Yo Gotti,https://open.spotify.com/track/0rHJxNaQRMGK6Y4TUx3xRO,Canada,top200,MOVE_UP,22628
Love Yourself,130,2017-01-13,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Canada,top200,MOVE_DOWN,22517
Into You,131,2017-01-13,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,Canada,top200,MOVE_UP,22516
Fire In My Soul,132,2017-01-13,Walk Off the Earth,https://open.spotify.com/track/0dKDwt7DP0uH4XyGaVMtVP,Canada,top200,MOVE_DOWN,22364
LUV,133,2017-01-13,Tory Lanez,https://open.spotify.com/track/16Ah4QqH4mgYVXqfC4mdSd,Canada,top200,MOVE_DOWN,22352
Wanna Know Remix (feat. Drake),134,2017-01-13,Dave,https://open.spotify.com/track/7bPLo5Fv7h15E2fW3g1mVQ,Canada,top200,MOVE_DOWN,21997
Let It Go,135,2017-01-13,James Bay,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,Canada,top200,MOVE_DOWN,21924
Champions,136,2017-01-13,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travis Scott, Yo Gotti, Quavo, Desiigner",https://open.spotify.com/track/2nBI3iWLhupR7LyAJ5GGkE,Canada,top200,SAME_POSITION,21644
Miss You,137,2017-01-13,James Hersey,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,Canada,top200,MOVE_DOWN,21534
Ride,138,2017-01-13,Twenty One Pilots,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,Canada,top200,MOVE_DOWN,21531
Don't,139,2017-01-13,Bryson Tiller,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,Canada,top200,MOVE_DOWN,21324
Stressed Out,140,2017-01-13,Twenty One Pilots,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,Canada,top200,MOVE_DOWN,21294
Feel Me,141,2017-01-13,"Tyga, Kanye West",https://open.spotify.com/track/2Cth0v1xri32oZ799rL3rl,Canada,top200,MOVE_DOWN,21254
'Till I Collapse,142,2017-01-13,"Eminem, Nate Dogg",https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,Canada,top200,MOVE_UP,21134
Patient,143,2017-01-13,Post Malone,https://open.spotify.com/track/5DLTuH4A5VZB2HKpqHQR6t,Canada,top200,MOVE_DOWN,21007
beibs in the trap,144,2017-01-13,Travis Scott,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,Canada,top200,MOVE_UP,21001
• TEMPTED,145,2017-01-13,Jazz Cartier,https://open.spotify.com/track/4LP2VeYnQCW8FpsUztef2Y,Canada,top200,MOVE_DOWN,20978
"Lose Yourself - From ""8 Mile"" Soundtrack",146,2017-01-13,Eminem,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,Canada,top200,MOVE_DOWN,20945
Gold,147,2017-01-13,Kiiara,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,Canada,top200,MOVE_DOWN,20912
Party (feat. Usher & Gucci Mane),148,2017-01-13,Chris Brown,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk,Canada,top200,MOVE_DOWN,20881
Oceans Away,149,2017-01-13,A R I Z O N A,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,Canada,top200,MOVE_UP,20858
Black Barbies,150,2017-01-13,"Nicki Minaj, Mike WiLL Made-It",https://open.spotify.com/track/3y9cCbnBn0zjkJa2YkOj70,Canada,top200,MOVE_DOWN,20836
Faded,151,2017-01-13,Alan Walker,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,Canada,top200,MOVE_DOWN,20809
Lean On (feat. MØ & DJ Snake),152,2017-01-13,Major Lazer,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,Canada,top200,MOVE_DOWN,20807
Ophelia,153,2017-01-13,The Lumineers,https://open.spotify.com/track/7bTwYGhBdSQ8vuXc76Xint,Canada,top200,MOVE_DOWN,20569
